OBJECT_ID,COLONNE,VALEUR
13600-INFO-SOC-GLASSDOOR-E541990_P1.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13600-INFO-SOC-GLASSDOOR-E541990_P1.html/13600-INFO-SOC-GLASSDOOR-E541990_P1.html
13600-INFO-SOC-GLASSDOOR-E541990_P1.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13600-INFO-SOC-GLASSDOOR-E541990_P1.html/13600-INFO-SOC-GLASSDOOR-E541990_P1.html
13600-INFO-SOC-GLASSDOOR-E541990_P1.html,FILE_TYPE,html
13600-INFO-SOC-GLASSDOOR-E541990_P1.html,COPY_STATUS,SUCCESS
13601-INFO-EMP-LINKEDIN-FR-1628385746.html,DATE_COPY,2025-11-16 14:29:55.180997
13601-INFO-EMP-LINKEDIN-FR-1628385746.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13601-INFO-EMP-LINKEDIN-FR-1628385746.html/13601-INFO-EMP-LINKEDIN-FR-1628385746.html
13601-INFO-EMP-LINKEDIN-FR-1628385746.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13601-INFO-EMP-LINKEDIN-FR-1628385746.html/13601-INFO-EMP-LINKEDIN-FR-1628385746.html
13601-INFO-EMP-LINKEDIN-FR-1628385746.html,FILE_TYPE,html
13601-INFO-EMP-LINKEDIN-FR-1628385746.html,COPY_STATUS,SUCCESS
13602-AVIS-SOC-GLASSDOOR-E3516_P1.html,DATE_COPY,2025-11-16 14:29:55.657135
13602-AVIS-SOC-GLASSDOOR-E3516_P1.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13602-AVIS-SOC-GLASSDOOR-E3516_P1.html/13602-AVIS-SOC-GLASSDOOR-E3516_P1.html
13602-AVIS-SOC-GLASSDOOR-E3516_P1.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVIS/13602-AVIS-SOC-GLASSDOOR-E3516_P1.html/13602-AVIS-SOC-GLASSDOOR-E3516_P1.html
13602-AVIS-SOC-GLASSDOOR-E3516_P1.html,FILE_TYPE,html
13602-AVIS-SOC-GLASSDOOR-E3516_P1.html,COPY_STATUS,SUCCESS
13602-AVIS-SOC-GLASSDOOR-E3516_P2.html,DATE_COPY,2025-11-16 14:29:56.137287
13602-AVIS-SOC-GLASSDOOR-E3516_P2.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13602-AVIS-SOC-GLASSDOOR-E3516_P2.html/13602-AVIS-SOC-GLASSDOOR-E3516_P2.html
13602-AVIS-SOC-GLASSDOOR-E3516_P2.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVIS/13602-AVIS-SOC-GLASSDOOR-E3516_P2.html/13602-AVIS-SOC-GLASSDOOR-E3516_P2.html
13602-AVIS-SOC-GLASSDOOR-E3516_P2.html,FILE_TYPE,html
13602-AVIS-SOC-GLASSDOOR-E3516_P2.html,COPY_STATUS,SUCCESS
13602-INFO-EMP-LINKEDIN-FR-1612979912.html,DATE_COPY,2025-11-16 14:29:56.329154
13602-INFO-EMP-LINKEDIN-FR-1612979912.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13602-INFO-EMP-LINKEDIN-FR-1612979912.html/13602-INFO-EMP-LINKEDIN-FR-1612979912.html
13602-INFO-EMP-LINKEDIN-FR-1612979912.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13602-INFO-EMP-LINKEDIN-FR-1612979912.html/13602-INFO-EMP-LINKEDIN-FR-1612979912.html
13602-INFO-EMP-LINKEDIN-FR-1612979912.html,FILE_TYPE,html
13602-INFO-EMP-LINKEDIN-FR-1612979912.html,COPY_STATUS,SUCCESS
13602-INFO-SOC-GLASSDOOR-E3516_P1.html,DATE_COPY,2025-11-16 14:29:56.799194
13602-INFO-SOC-GLASSDOOR-E3516_P1.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13602-INFO-SOC-GLASSDOOR-E3516_P1.html/13602-INFO-SOC-GLASSDOOR-E3516_P1.html
13602-INFO-SOC-GLASSDOOR-E3516_P1.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13602-INFO-SOC-GLASSDOOR-E3516_P1.html/13602-INFO-SOC-GLASSDOOR-E3516_P1.html
13602-INFO-SOC-GLASSDOOR-E3516_P1.html,FILE_TYPE,html
13602-INFO-SOC-GLASSDOOR-E3516_P1.html,COPY_STATUS,SUCCESS
13603-AVIS-SOC-GLASSDOOR-E5772_P1.html,DATE_COPY,2025-11-16 14:29:57.283880
13603-AVIS-SOC-GLASSDOOR-E5772_P1.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13603-AVIS-SOC-GLASSDOOR-E5772_P1.html/13603-AVIS-SOC-GLASSDOOR-E5772_P1.html
13603-AVIS-SOC-GLASSDOOR-E5772_P1.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVIS/13603-AVIS-SOC-GLASSDOOR-E5772_P1.html/13603-AVIS-SOC-GLASSDOOR-E5772_P1.html
13603-AVIS-SOC-GLASSDOOR-E5772_P1.html,FILE_TYPE,html
13603-AVIS-SOC-GLASSDOOR-E5772_P1.html,COPY_STATUS,SUCCESS
13603-INFO-EMP-LINKEDIN-FR-1564375879.html,DATE_COPY,2025-11-16 14:29:57.510555
13603-INFO-EMP-LINKEDIN-FR-1564375879.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13603-INFO-EMP-LINKEDIN-FR-1564375879.html/13603-INFO-EMP-LINKEDIN-FR-1564375879.html
13603-INFO-EMP-LINKEDIN-FR-1564375879.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13603-INFO-EMP-LINKEDIN-FR-1564375879.html/13603-INFO-EMP-LINKEDIN-FR-1564375879.html
13603-INFO-EMP-LINKEDIN-FR-1564375879.html,FILE_TYPE,html
13603-INFO-EMP-LINKEDIN-FR-1564375879.html,COPY_STATUS,SUCCESS
13603-INFO-SOC-GLASSDOOR-E5772_P1.html,DATE_COPY,2025-11-16 14:29:57.945667
13603-INFO-SOC-GLASSDOOR-E5772_P1.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13603-INFO-SOC-GLASSDOOR-E5772_P1.html/13603-INFO-SOC-GLASSDOOR-E5772_P1.html
13603-INFO-SOC-GLASSDOOR-E5772_P1.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13603-INFO-SOC-GLASSDOOR-E5772_P1.html/13603-INFO-SOC-GLASSDOOR-E5772_P1.html
13603-INFO-SOC-GLASSDOOR-E5772_P1.html,FILE_TYPE,html
13603-INFO-SOC-GLASSDOOR-E5772_P1.html,COPY_STATUS,SUCCESS
13604-AVIS-SOC-GLASSDOOR-E37990_P1.html,DATE_COPY,2025-11-16 14:29:58.425108
13604-AVIS-SOC-GLASSDOOR-E37990_P1.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13604-AVIS-SOC-GLASSDOOR-E37990_P1.html/13604-AVIS-SOC-GLASSDOOR-E37990_P1.html
13604-AVIS-SOC-GLASSDOOR-E37990_P1.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVIS/13604-AVIS-SOC-GLASSDOOR-E37990_P1.html/13604-AVIS-SOC-GLASSDOOR-E37990_P1.html
13604-AVIS-SOC-GLASSDOOR-E37990_P1.html,FILE_TYPE,html
13604-AVIS-SOC-GLASSDOOR-E37990_P1.html,COPY_STATUS,SUCCESS
13604-INFO-EMP-LINKEDIN-FR-1604818595.html,DATE_COPY,2025-11-16 14:29:58.678609
13604-INFO-EMP-LINKEDIN-FR-1604818595.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13604-INFO-EMP-LINKEDIN-FR-1604818595.html/13604-INFO-EMP-LINKEDIN-FR-1604818595.html
13604-INFO-EMP-LINKEDIN-FR-1604818595.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13604-INFO-EMP-LINKEDIN-FR-1604818595.html/13604-INFO-EMP-LINKEDIN-FR-1604818595.html
13604-INFO-EMP-LINKEDIN-FR-1604818595.html,FILE_TYPE,html
13604-INFO-EMP-LINKEDIN-FR-1604818595.html,COPY_STATUS,SUCCESS
13604-INFO-SOC-GLASSDOOR-E37990_P1.html,DATE_COPY,2025-11-16 14:29:59.109011
13604-INFO-SOC-GLASSDOOR-E37990_P1.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13604-INFO-SOC-GLASSDOOR-E37990_P1.html/13604-INFO-SOC-GLASSDOOR-E37990_P1.html
13604-INFO-SOC-GLASSDOOR-E37990_P1.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13604-INFO-SOC-GLASSDOOR-E37990_P1.html/13604-INFO-SOC-GLASSDOOR-E37990_P1.html
13604-INFO-SOC-GLASSDOOR-E37990_P1.html,FILE_TYPE,html
13604-INFO-SOC-GLASSDOOR-E37990_P1.html,COPY_STATUS,SUCCESS
13605-INFO-EMP-LINKEDIN-FR-1617151191.html,DATE_COPY,2025-11-16 14:29:59.326789
13605-INFO-EMP-LINKEDIN-FR-1617151191.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13605-INFO-EMP-LINKEDIN-FR-1617151191.html/13605-INFO-EMP-LINKEDIN-FR-1617151191.html
13605-INFO-EMP-LINKEDIN-FR-1617151191.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13605-INFO-EMP-LINKEDIN-FR-1617151191.html/13605-INFO-EMP-LINKEDIN-FR-1617151191.html
13605-INFO-EMP-LINKEDIN-FR-1617151191.html,FILE_TYPE,html
13605-INFO-EMP-LINKEDIN-FR-1617151191.html,COPY_STATUS,SUCCESS
13606-AVIS-SOC-GLASSDOOR-E31197_P1.html,DATE_COPY,2025-11-16 14:29:59.759292
13606-AVIS-SOC-GLASSDOOR-E31197_P1.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13606-AVIS-SOC-GLASSDOOR-E31197_P1.html/13606-AVIS-SOC-GLASSDOOR-E31197_P1.html
13606-AVIS-SOC-GLASSDOOR-E31197_P1.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVIS/13606-AVIS-SOC-GLASSDOOR-E31197_P1.html/13606-AVIS-SOC-GLASSDOOR-E31197_P1.html
13606-AVIS-SOC-GLASSDOOR-E31197_P1.html,FILE_TYPE,html
13606-AVIS-SOC-GLASSDOOR-E31197_P1.html,COPY_STATUS,SUCCESS
13606-INFO-EMP-LINKEDIN-FR-1569839108.html,DATE_COPY,2025-11-16 14:29:59.967451
13606-INFO-EMP-LINKEDIN-FR-1569839108.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13606-INFO-EMP-LINKEDIN-FR-1569839108.html/13606-INFO-EMP-LINKEDIN-FR-1569839108.html
13606-INFO-EMP-LINKEDIN-FR-1569839108.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13606-INFO-EMP-LINKEDIN-FR-1569839108.html/13606-INFO-EMP-LINKEDIN-FR-1569839108.html
13606-INFO-EMP-LINKEDIN-FR-1569839108.html,FILE_TYPE,html
13606-INFO-EMP-LINKEDIN-FR-1569839108.html,COPY_STATUS,SUCCESS
13606-INFO-SOC-GLASSDOOR-E31197_P1.html,DATE_COPY,2025-11-16 14:30:00.394427
13606-INFO-SOC-GLASSDOOR-E31197_P1.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13606-INFO-SOC-GLASSDOOR-E31197_P1.html/13606-INFO-SOC-GLASSDOOR-E31197_P1.html
13606-INFO-SOC-GLASSDOOR-E31197_P1.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13606-INFO-SOC-GLASSDOOR-E31197_P1.html/13606-INFO-SOC-GLASSDOOR-E31197_P1.html
13606-INFO-SOC-GLASSDOOR-E31197_P1.html,FILE_TYPE,html
13606-INFO-SOC-GLASSDOOR-E31197_P1.html,COPY_STATUS,SUCCESS
13607-AVIS-SOC-GLASSDOOR-E301204_P1.html,DATE_COPY,2025-11-16 14:30:00.826492
13607-AVIS-SOC-GLASSDOOR-E301204_P1.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13607-AVIS-SOC-GLASSDOOR-E301204_P1.html/13607-AVIS-SOC-GLASSDOOR-E301204_P1.html
13607-AVIS-SOC-GLASSDOOR-E301204_P1.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVIS/13607-AVIS-SOC-GLASSDOOR-E301204_P1.html/13607-AVIS-SOC-GLASSDOOR-E301204_P1.html
13607-AVIS-SOC-GLASSDOOR-E301204_P1.html,FILE_TYPE,html
13607-AVIS-SOC-GLASSDOOR-E301204_P1.html,COPY_STATUS,SUCCESS
13607-INFO-EMP-LINKEDIN-FR-1559672806.html,DATE_COPY,2025-11-16 14:30:01.003114
13607-INFO-EMP-LINKEDIN-FR-1559672806.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13607-INFO-EMP-LINKEDIN-FR-1559672806.html/13607-INFO-EMP-LINKEDIN-FR-1559672806.html
13607-INFO-EMP-LINKEDIN-FR-1559672806.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13607-INFO-EMP-LINKEDIN-FR-1559672806.html/13607-INFO-EMP-LINKEDIN-FR-1559672806.html
13607-INFO-EMP-LINKEDIN-FR-1559672806.html,FILE_TYPE,html
13607-INFO-EMP-LINKEDIN-FR-1559672806.html,COPY_STATUS,SUCCESS
13607-INFO-SOC-GLASSDOOR-E301204_P1.html,DATE_COPY,2025-11-16 14:30:01.421866
13607-INFO-SOC-GLASSDOOR-E301204_P1.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13607-INFO-SOC-GLASSDOOR-E301204_P1.html/13607-INFO-SOC-GLASSDOOR-E301204_P1.html
13607-INFO-SOC-GLASSDOOR-E301204_P1.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13607-INFO-SOC-GLASSDOOR-E301204_P1.html/13607-INFO-SOC-GLASSDOOR-E301204_P1.html
13607-INFO-SOC-GLASSDOOR-E301204_P1.html,FILE_TYPE,html
13607-INFO-SOC-GLASSDOOR-E301204_P1.html,COPY_STATUS,SUCCESS
13608-INFO-EMP-LINKEDIN-FR-1618663471.html,DATE_COPY,2025-11-16 14:30:01.593215
13608-INFO-EMP-LINKEDIN-FR-1618663471.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13608-INFO-EMP-LINKEDIN-FR-1618663471.html/13608-INFO-EMP-LINKEDIN-FR-1618663471.html
13608-INFO-EMP-LINKEDIN-FR-1618663471.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13608-INFO-EMP-LINKEDIN-FR-1618663471.html/13608-INFO-EMP-LINKEDIN-FR-1618663471.html
13608-INFO-EMP-LINKEDIN-FR-1618663471.html,FILE_TYPE,html
13608-INFO-EMP-LINKEDIN-FR-1618663471.html,COPY_STATUS,SUCCESS
13609-INFO-EMP-LINKEDIN-FR-1582122565.html,DATE_COPY,2025-11-16 14:30:01.795724
13609-INFO-EMP-LINKEDIN-FR-1582122565.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13609-INFO-EMP-LINKEDIN-FR-1582122565.html/13609-INFO-EMP-LINKEDIN-FR-1582122565.html
13609-INFO-EMP-LINKEDIN-FR-1582122565.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13609-INFO-EMP-LINKEDIN-FR-1582122565.html/13609-INFO-EMP-LINKEDIN-FR-1582122565.html
13609-INFO-EMP-LINKEDIN-FR-1582122565.html,FILE_TYPE,html
13609-INFO-EMP-LINKEDIN-FR-1582122565.html,COPY_STATUS,SUCCESS
13610-INFO-EMP-LINKEDIN-FR-1582189165.html,DATE_COPY,2025-11-16 14:30:01.970634
13610-INFO-EMP-LINKEDIN-FR-1582189165.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13610-INFO-EMP-LINKEDIN-FR-1582189165.html/13610-INFO-EMP-LINKEDIN-FR-1582189165.html
13610-INFO-EMP-LINKEDIN-FR-1582189165.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13610-INFO-EMP-LINKEDIN-FR-1582189165.html/13610-INFO-EMP-LINKEDIN-FR-1582189165.html
13610-INFO-EMP-LINKEDIN-FR-1582189165.html,FILE_TYPE,html
13610-INFO-EMP-LINKEDIN-FR-1582189165.html,COPY_STATUS,SUCCESS
13611-INFO-EMP-LINKEDIN-FR-1331158524.html,DATE_COPY,2025-11-16 14:30:02.163754
13611-INFO-EMP-LINKEDIN-FR-1331158524.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13611-INFO-EMP-LINKEDIN-FR-1331158524.html/13611-INFO-EMP-LINKEDIN-FR-1331158524.html
13611-INFO-EMP-LINKEDIN-FR-1331158524.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13611-INFO-EMP-LINKEDIN-FR-1331158524.html/13611-INFO-EMP-LINKEDIN-FR-1331158524.html
13611-INFO-EMP-LINKEDIN-FR-1331158524.html,FILE_TYPE,html
13611-INFO-EMP-LINKEDIN-FR-1331158524.html,COPY_STATUS,SUCCESS
13612-AVIS-SOC-GLASSDOOR-E845851_P1.html,DATE_COPY,2025-11-16 14:30:02.619471
13612-AVIS-SOC-GLASSDOOR-E845851_P1.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13612-AVIS-SOC-GLASSDOOR-E845851_P1.html/13612-AVIS-SOC-GLASSDOOR-E845851_P1.html
13612-AVIS-SOC-GLASSDOOR-E845851_P1.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVIS/13612-AVIS-SOC-GLASSDOOR-E845851_P1.html/13612-AVIS-SOC-GLASSDOOR-E845851_P1.html
13612-AVIS-SOC-GLASSDOOR-E845851_P1.html,FILE_TYPE,html
13612-AVIS-SOC-GLASSDOOR-E845851_P1.html,COPY_STATUS,SUCCESS
13612-AVIS-SOC-GLASSDOOR-E845851_P2.html,DATE_COPY,2025-11-16 14:30:03.117155
13612-AVIS-SOC-GLASSDOOR-E845851_P2.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13612-AVIS-SOC-GLASSDOOR-E845851_P2.html/13612-AVIS-SOC-GLASSDOOR-E845851_P2.html
13612-AVIS-SOC-GLASSDOOR-E845851_P2.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVIS/13612-AVIS-SOC-GLASSDOOR-E845851_P2.html/13612-AVIS-SOC-GLASSDOOR-E845851_P2.html
13612-AVIS-SOC-GLASSDOOR-E845851_P2.html,FILE_TYPE,html
13612-AVIS-SOC-GLASSDOOR-E845851_P2.html,COPY_STATUS,SUCCESS
13612-INFO-EMP-LINKEDIN-FR-1643430162.html,DATE_COPY,2025-11-16 14:30:03.276882
13612-INFO-EMP-LINKEDIN-FR-1643430162.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13612-INFO-EMP-LINKEDIN-FR-1643430162.html/13612-INFO-EMP-LINKEDIN-FR-1643430162.html
13612-INFO-EMP-LINKEDIN-FR-1643430162.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13612-INFO-EMP-LINKEDIN-FR-1643430162.html/13612-INFO-EMP-LINKEDIN-FR-1643430162.html
13612-INFO-EMP-LINKEDIN-FR-1643430162.html,FILE_TYPE,html
13612-INFO-EMP-LINKEDIN-FR-1643430162.html,COPY_STATUS,SUCCESS
13612-INFO-SOC-GLASSDOOR-E845851_P1.html,DATE_COPY,2025-11-16 14:30:03.673605
13612-INFO-SOC-GLASSDOOR-E845851_P1.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13612-INFO-SOC-GLASSDOOR-E845851_P1.html/13612-INFO-SOC-GLASSDOOR-E845851_P1.html
13612-INFO-SOC-GLASSDOOR-E845851_P1.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13612-INFO-SOC-GLASSDOOR-E845851_P1.html/13612-INFO-SOC-GLASSDOOR-E845851_P1.html
13612-INFO-SOC-GLASSDOOR-E845851_P1.html,FILE_TYPE,html
13612-INFO-SOC-GLASSDOOR-E845851_P1.html,COPY_STATUS,SUCCESS
13613-INFO-EMP-LINKEDIN-FR-1437100470.html,DATE_COPY,2025-11-16 14:30:03.856259
13613-INFO-EMP-LINKEDIN-FR-1437100470.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13613-INFO-EMP-LINKEDIN-FR-1437100470.html/13613-INFO-EMP-LINKEDIN-FR-1437100470.html
13613-INFO-EMP-LINKEDIN-FR-1437100470.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13613-INFO-EMP-LINKEDIN-FR-1437100470.html/13613-INFO-EMP-LINKEDIN-FR-1437100470.html
13613-INFO-EMP-LINKEDIN-FR-1437100470.html,FILE_TYPE,html
13613-INFO-EMP-LINKEDIN-FR-1437100470.html,COPY_STATUS,SUCCESS
13614-AVIS-SOC-GLASSDOOR-E230035_P1.html,DATE_COPY,2025-11-16 14:30:04.307008
13614-AVIS-SOC-GLASSDOOR-E230035_P1.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13614-AVIS-SOC-GLASSDOOR-E230035_P1.html/13614-AVIS-SOC-GLASSDOOR-E230035_P1.html
13614-AVIS-SOC-GLASSDOOR-E230035_P1.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVIS/13614-AVIS-SOC-GLASSDOOR-E230035_P1.html/13614-AVIS-SOC-GLASSDOOR-E230035_P1.html
13614-AVIS-SOC-GLASSDOOR-E230035_P1.html,FILE_TYPE,html
13614-AVIS-SOC-GLASSDOOR-E230035_P1.html,COPY_STATUS,SUCCESS
13614-AVIS-SOC-GLASSDOOR-E230035_P2.html,DATE_COPY,2025-11-16 14:30:04.771727
13614-AVIS-SOC-GLASSDOOR-E230035_P2.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13614-AVIS-SOC-GLASSDOOR-E230035_P2.html/13614-AVIS-SOC-GLASSDOOR-E230035_P2.html
13614-AVIS-SOC-GLASSDOOR-E230035_P2.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVIS/13614-AVIS-SOC-GLASSDOOR-E230035_P2.html/13614-AVIS-SOC-GLASSDOOR-E230035_P2.html
13614-AVIS-SOC-GLASSDOOR-E230035_P2.html,FILE_TYPE,html
13614-AVIS-SOC-GLASSDOOR-E230035_P2.html,COPY_STATUS,SUCCESS
13614-INFO-EMP-LINKEDIN-FR-1589592999.html,DATE_COPY,2025-11-16 14:30:04.955481
13614-INFO-EMP-LINKEDIN-FR-1589592999.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13614-INFO-EMP-LINKEDIN-FR-1589592999.html/13614-INFO-EMP-LINKEDIN-FR-1589592999.html
13614-INFO-EMP-LINKEDIN-FR-1589592999.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13614-INFO-EMP-LINKEDIN-FR-1589592999.html/13614-INFO-EMP-LINKEDIN-FR-1589592999.html
13614-INFO-EMP-LINKEDIN-FR-1589592999.html,FILE_TYPE,html
13614-INFO-EMP-LINKEDIN-FR-1589592999.html,COPY_STATUS,SUCCESS
13614-INFO-SOC-GLASSDOOR-E230035_P1.html,DATE_COPY,2025-11-16 14:30:05.378028
13614-INFO-SOC-GLASSDOOR-E230035_P1.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13614-INFO-SOC-GLASSDOOR-E230035_P1.html/13614-INFO-SOC-GLASSDOOR-E230035_P1.html
13614-INFO-SOC-GLASSDOOR-E230035_P1.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13614-INFO-SOC-GLASSDOOR-E230035_P1.html/13614-INFO-SOC-GLASSDOOR-E230035_P1.html
13614-INFO-SOC-GLASSDOOR-E230035_P1.html,FILE_TYPE,html
13614-INFO-SOC-GLASSDOOR-E230035_P1.html,COPY_STATUS,SUCCESS
13615-AVIS-SOC-GLASSDOOR-E6538_P1.html,DATE_COPY,2025-11-16 14:30:05.832379
13615-AVIS-SOC-GLASSDOOR-E6538_P1.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13615-AVIS-SOC-GLASSDOOR-E6538_P1.html/13615-AVIS-SOC-GLASSDOOR-E6538_P1.html
13615-AVIS-SOC-GLASSDOOR-E6538_P1.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVIS/13615-AVIS-SOC-GLASSDOOR-E6538_P1.html/13615-AVIS-SOC-GLASSDOOR-E6538_P1.html
13615-AVIS-SOC-GLASSDOOR-E6538_P1.html,FILE_TYPE,html
13615-AVIS-SOC-GLASSDOOR-E6538_P1.html,COPY_STATUS,SUCCESS
13615-AVIS-SOC-GLASSDOOR-E6538_P2.html,DATE_COPY,2025-11-16 14:30:06.308076
13615-AVIS-SOC-GLASSDOOR-E6538_P2.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13615-AVIS-SOC-GLASSDOOR-E6538_P2.html/13615-AVIS-SOC-GLASSDOOR-E6538_P2.html
13615-AVIS-SOC-GLASSDOOR-E6538_P2.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVIS/13615-AVIS-SOC-GLASSDOOR-E6538_P2.html/13615-AVIS-SOC-GLASSDOOR-E6538_P2.html
13615-AVIS-SOC-GLASSDOOR-E6538_P2.html,FILE_TYPE,html
13615-AVIS-SOC-GLASSDOOR-E6538_P2.html,COPY_STATUS,SUCCESS
13615-INFO-EMP-LINKEDIN-FR-1636623683.html,DATE_COPY,2025-11-16 14:30:06.477398
13615-INFO-EMP-LINKEDIN-FR-1636623683.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13615-INFO-EMP-LINKEDIN-FR-1636623683.html/13615-INFO-EMP-LINKEDIN-FR-1636623683.html
13615-INFO-EMP-LINKEDIN-FR-1636623683.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13615-INFO-EMP-LINKEDIN-FR-1636623683.html/13615-INFO-EMP-LINKEDIN-FR-1636623683.html
13615-INFO-EMP-LINKEDIN-FR-1636623683.html,FILE_TYPE,html
13615-INFO-EMP-LINKEDIN-FR-1636623683.html,COPY_STATUS,SUCCESS
13615-INFO-SOC-GLASSDOOR-E6538_P1.html,DATE_COPY,2025-11-16 14:30:06.921220
13615-INFO-SOC-GLASSDOOR-E6538_P1.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13615-INFO-SOC-GLASSDOOR-E6538_P1.html/13615-INFO-SOC-GLASSDOOR-E6538_P1.html
13615-INFO-SOC-GLASSDOOR-E6538_P1.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13615-INFO-SOC-GLASSDOOR-E6538_P1.html/13615-INFO-SOC-GLASSDOOR-E6538_P1.html
13615-INFO-SOC-GLASSDOOR-E6538_P1.html,FILE_TYPE,html
13615-INFO-SOC-GLASSDOOR-E6538_P1.html,COPY_STATUS,SUCCESS
13616-INFO-EMP-LINKEDIN-FR-1607807811.html,DATE_COPY,2025-11-16 14:30:07.264326
