1_1;avis_commentaire;Je travaille chez Devoteam à temps plein depuis plus de 3 ans;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P1.html
1_1;avantages_inconvenients;Avantages : Sujets innovants, soin et attention portés aux collaborateurs, ambiance de travail Inconvénients : aucun inconvénient. La direction est à lécoute de ses employés.;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P1.html
1_2;id_avis_soc;1;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;nom_societe;Devoteam;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;note_moyenne;['4.1'];fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avis_note;2;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avis_etat_emploi;Ancien employé - Chef de projet maîtrise dœuvre;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avis_localisation;Lyon;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avis_commentaire;Jai travaillé chez Devoteam à temps plein plus dun an;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avantages_inconvenients;NULL NULL;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;id_avis_soc;2;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;nom_societe;Devoteam;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;note_moyenne;['4.1'];fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avis_note;4;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avis_etat_emploi;Employé actuel - Consultant;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avis_localisation;NULL;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avis_commentaire;Je travaille chez Devoteam à temps plein;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avantages_inconvenients;NULL NULL;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;id_avis_soc;3;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;nom_societe;Devoteam;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;note_moyenne;['4.1'];fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avis_note;4;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avis_etat_emploi;Employé actuel - Consultant Stagiaire;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avis_localisation;NULL;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avis_commentaire;Je travaille chez Devoteam à temps plein depuis moins dun an;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avantages_inconvenients;NULL NULL;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;id_avis_soc;4;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;nom_societe;Devoteam;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;note_moyenne;['4.1'];fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avis_note;1;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avis_etat_emploi;Employé actuel - Consultant Senior;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avis_localisation;Levallois-Perret;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avis_commentaire;Je travaille chez Devoteam à temps plein depuis plus dun an;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avantages_inconvenients;NULL NULL;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;id_avis_soc;5;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;nom_societe;Devoteam;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;note_moyenne;['4.1'];fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avis_note;4;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avis_etat_emploi;Employé actuel - Gestionnaire Dapplication;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avis_localisation;Paris;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avis_commentaire;Je travaille chez Devoteam à temps plein depuis plus de 3 ans;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avantages_inconvenients;NULL NULL;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;id_avis_soc;6;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;nom_societe;Devoteam;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;note_moyenne;['4.1'];fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avis_note;5;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avis_etat_emploi;Employé actuel - Ingénieur DAffaires;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avis_localisation;Levallois-Perret;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avis_commentaire;Je travaille chez Devoteam à temps plein depuis plus dun an;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avantages_inconvenients;NULL NULL;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;id_avis_soc;7;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;nom_societe;Devoteam;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;note_moyenne;['4.1'];fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avis_note;5;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avis_etat_emploi;Employé actuel - Senior Consultant;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avis_localisation;Levallois-Perret;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avis_commentaire;Je travaille chez Devoteam à temps plein depuis plus de 3 ans;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avantages_inconvenients;NULL NULL;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;id_avis_soc;8;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;nom_societe;Devoteam;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;note_moyenne;['4.1'];fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avis_note;5;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avis_etat_emploi;Employé actuel - Chef De Projet;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avis_localisation;NULL;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avis_commentaire;Je travaille chez Devoteam à temps plein depuis plus de 5 ans;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avantages_inconvenients;NULL NULL;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;id_avis_soc;9;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;nom_societe;Devoteam;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;note_moyenne;['4.1'];fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avis_note;5;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avis_etat_emploi;Employé actuel - Chef De Projet;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
1_2;avis_localisation;Lyon;fichier_source;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html
